chr	pos	alpha A	beta A	alpha T	beta T	alpha G	beta G	alpha C	beta C
chr1	36466649	0.511568	3692.37	0.166667	44537.8	0	0	0.166667	41147.8
chr1	36466650	1.45949	9966.18	2.16667	51219.5	0	0	0.833333	51220.8
chr1	36466651	3.16667	51773.2	1.23115	8893.34	0.166667	51776.2	0	0
chr1	36466652	0.833333	50130.8	0	0	4.5	50127.2	1.5	50130.2
chr1	36466653	2.5	49236.8	2.83333	49236.5	0	0	1.16667	49238.2
chr1	36466654	0.166667	50551.8	0.166667	50551.8	0	0	0.166667	50551.8
chr1	36466655	1.83333	50250.2	2.83333	50249.2	0	0	0.5	50251.5
chr1	36466656	0.5	50250.5	0	0	1.83333	50249.2	2.5	50248.5
chr1	36466657	0.833333	49286.5	1.16667	49286.2	0	0	0.166667	49287.2
chr1	36466658	2.83333	48953.8	0.5	41576.8	0	0	0.166667	48956.5
chr1	36466659	0	0	0.166667	48874.8	3.16667	48871.8	0.833333	48874.2
chr1	36466660	0	0	0.166667	49167.5	3.16667	49164.5	1.16667	49166.5
chr1	36466661	0	0	0.166667	49605.5	0.5	49605.2	0.5	42982.2
chr1	36466662	1.83333	49573.5	0.5	49574.8	0.166667	49575.2	0	0
chr1	36466663	2.83333	47361.8	0	0	8.6238	15026.8	3.59998	19299.6
chr1	36466664	10.1667	47032.8	9.5	47033.5	0	0	2.32265	11917.4
chr1	36466665	3.83333	49582.8	2.83333	49583.8	0.833333	49585.8	0	0
chr1	36466666	0.833333	49451.2	0	0	1.5	49450.5	0.833333	42610.5
chr1	36466667	3.16667	49912.2	0.833333	49914.5	1.16667	49914.2	0	0
chr1	36466668	0.833333	50381.5	0	0	0.833333	50381.5	1.16667	45788.5
chr1	36466669	3.16667	49571.5	0	0	7.3101	26836.8	0.860048	5442.11
chr1	36466670	3.5	49069.5	4.83333	49068.2	0	0	0.833333	49072.2
chr1	36466671	0.483564	3118.85	2.16667	48378.2	0	0	1.16667	48379.2
chr1	36466672	2.16667	48736.2	3.5	48734.8	0	0	0.166667	48738.2
chr1	36466673	6.17638	33646.9	0	0	21.1059	21152	4.91958	6413.22
chr1	36466674	5.83333	46322.8	2.16667	46326.5	1.16667	46327.5	0	0
chr1	36466675	1.5	48170.5	0.5	48171.5	0.166667	48171.8	0	0
chr1	36466676	7.56121	45904.7	5.5	47559.2	0.833333	47563.8	0	0
chr1	36466677	16.9172	31557.9	2.88212	7778.78	15.1667	46334.5	0	0
chr1	36466678	1.83333	48468.8	0.166667	48470.5	0.833333	48469.8	0	0
chr1	36466679	2.16667	49517.8	0	0	5.16667	49514.8	4.83333	49515.2
chr1	36466680	2.5	46476.5	0.166667	50713.5	0	0	0.166667	50713.5
chr1	36466681	1.16667	49660.2	0.833333	49660.5	0	0	0.5	49660.8
chr1	36466682	0	0	6.5	48961.8	1.83333	48966.5	0.166667	48968.2
chr1	36466683	2.5	49523.8	0.166667	49526.2	0	0	1.5	49524.8
chr1	36466684	2.5	48819.5	4.16667	48817.8	0.5	48821.5	0	0
chr1	36466685	0	0	0.70627	4521.92	1.71518	4768.76	10.7256	10000.5
chr1	36466686	3.83333	48458.8	3.83333	48458.8	2.5	48460.2	0	0
chr1	36466687	0	0	0.833333	49004.2	1.43782	9830.26	2.83333	49002.2
chr1	36466688	2.16667	48763.5	0	0	12.5	48753.2	1.5	48764.2
chr1	36466689	0	0	1.16667	49803.2	4.83333	49799.5	2.5	49801.8
chr1	36466690	0.833333	45943.5	1.16667	50473.5	0	0	0.166667	50474.5
chr1	36466691	0.833333	49508.5	1.16667	49508.2	0	0	0.5	49508.8
chr1	36466692	2.5	49168.5	0	0	3.83333	49167.2	0.640558	3856.12
chr1	36466693	10.586	55591.9	4.5	48143.2	2.5	48145.2	0	0
chr1	36466694	0.833333	49531.8	0	0	8.40747	33307.2	6.16667	49526.5
chr1	36466695	11.421	14661.3	6.58783	7319.55	0	0	6.00518	14192.2
chr1	36466696	5.83333	50200.2	3.83333	50202.2	0	0	1.83333	50204.2
chr1	36466697	0	0	0.166667	50872.8	0.798794	3165.73	1.83333	50871.2
chr1	36466698	2.16667	50863.5	0.833333	50864.8	0.5	50865.2	0	0
chr1	36466699	2.16667	51700.8	5.16667	51697.8	0.833333	51702.2	0	0
chr1	36466700	0	0	1.16667	49234.2	1.5	44978.5	9.27375	28828.4
chr1	36466701	0.166667	51397.8	1.16667	51396.8	0	0	0.5	51397.5
chr1	36466702	0	0	1.16667	51667.5	2.5	46620.2	0.5	51668.2
chr1	36466703	0.5	52414.8	0.166667	52415.2	0	0	0.166667	52415.2
chr1	36466704	1.5	51215.8	0	0	3.16667	51214.2	4.16667	51213.2
chr1	36466705	4.5	49834.8	1.16667	49838.2	0	0	0.5	49838.8
chr1	36466706	1.83333	50347.8	0.166667	50349.5	0	0	0.166667	50349.5
chr1	36466707	0.833333	46488.5	0.166667	50973.8	0	0	0.166667	46522.8
chr1	36466708	2.22674	3351.7	9.93539	18280.3	0	0	6.09389	18449.9
chr1	36466709	0	0	1.16667	51850.8	0.504607	3077.72	1.16667	51850.8
chr1	36466710	8.16667	47672.2	1.7256	8365.43	0	0	5.16667	47675.2
chr1	36466711	5.16667	50923.5	1.16667	50927.5	0	0	0.5	50928.2
chr1	36466712	3.83333	49964.8	4.5	49964.2	2.83333	49965.8	0	0
chr1	36466713	23.1097	43065	3.08713	6677.19	2.85804	14861.8	0	0
chr1	36466714	0	0	3.83333	49935.5	5.5	49933.8	16.5	49922.8
chr1	36466715	5.06423	4909.83	24.2026	36886.9	3.62928	5473.39	0	0
chr1	36466716	0	0	0.5	51729.5	1.84521	6898.34	1.83333	51728.2
chr1	36466717	2.83333	50898.2	5.16667	50895.8	0	0	1.5	50899.5
chr1	36466718	0.166667	52351.8	0.166667	52351.8	0	0	0.5	52351.5
chr1	36466719	0.5	50221.2	0	0	3.16667	50218.5	4.16667	50217.5
chr1	36466720	1.89176	3513.32	2.01895	4576.64	9.83333	47992.8	0	0
chr1	36466721	0.5	50621.5	0	0	1.5	50620.5	3.16667	45484.2
chr1	36466722	3.881	3856.53	4.28378	3802.61	6.21058	9829.68	0	0
chr1	36466723	0.833333	45769.2	0	0	5.16667	50069.2	1.56888	7987.62
chr1	36466724	0.5	51672.8	1.5	51671.8	0	0	0.166667	51673.2
chr1	36466725	0	0	4.16667	50722.8	4.5	45592.5	2.83333	50724.2
chr1	36466726	3.16667	51352.2	0.833333	51354.5	0	0	1.16667	51354.2
chr1	36466727	2.83333	50959.8	5.16667	50957.5	0.5	50962.2	0	0
chr1	36466728	1.16667	49119.8	0	0	1.22065	7340.79	5.83333	49115.2
chr1	36466729	13.5	48164.8	14.5306	23987.5	0	0	11.4553	25266.3
chr1	36466730	0.166667	50775.8	0	0	0.833333	50775.2	0.833333	50775.2
chr1	36466731	0.833333	49660.5	0	0	2.83333	49658.5	1.83333	49659.5
chr1	36466732	0	0	0.166667	51776.2	2.5	51773.8	0.833333	51775.5
chr1	36466733	3.83333	49844.2	0	0	19.5	49828.5	2.82116	13829.6
chr1	36466734	1.83333	44857.8	2.16667	49282.5	0	0	1.16667	49283.5
chr1	36466735	4.83333	49630.5	4.16667	49631.2	0	0	0.833333	49634.5
chr1	36466736	2.83333	48892.5	4.16667	48891.2	0	0	2.16667	48893.2
chr1	36466737	0	0	1.5	48902.2	2.83333	48900.8	2.5	48901.2
chr1	36466738	1.83333	50384.8	0.5	50386.2	0.5	50386.2	0	0
chr1	36466739	4.83333	48463.5	0	0	3.5	48464.8	2.5	48465.8
chr1	36466740	3.64277	23723.8	3.5	48848.2	1.83333	48849.8	0	0
chr1	36466741	4.5	50429.5	1.83333	50432.2	0.833333	50433.2	0	0
chr1	36466742	17.3107	7822.41	15.9964	11125.4	18.8859	9570.98	0	0
chr1	36466743	0	0	3.83333	49875.5	2.13484	9827.2	6.5	49872.8
chr1	36466744	7.61856	24580.6	1.97213	5311.83	0	0	3.68153	15666.5
chr1	36466745	5.16667	49653.2	1.83333	49656.5	0	0	0.833333	49657.5
chr1	36466746	3.83333	51073.8	0.5	51077.2	0	0	0.166667	51077.5
chr1	36466747	1.83333	45625.2	0.166667	50188.5	0.833333	50187.8	0	0
chr1	36466748	0	0	0.833333	48823.2	5.5	48818.5	8.16667	48815.8
chr1	36466749	3.64972	3789.95	6.29081	8787.27	9.7285	16520.7	0	0
chr1	36466750	3.83333	49915.5	2.83333	49916.5	5.5	49913.8	0	0
chr1	36466751	6.16667	48451.8	3.70347	19574.1	0	0	1.88749	7315.25
chr1	36466752	4.5	51057.5	0.5	51061.5	0	0	0.166667	51061.8
chr1	36466753	4.5	49431.8	1.5	49434.8	3.16667	49433.2	0	0
chr1	36466754	3.16667	48858.2	0	0	6.5	48854.8	5.0398	21408.1
chr1	36466755	0.833333	49604.2	0	0	1.83333	49603.2	0.166667	49604.8
chr1	36466756	6.20239	7982.58	14.272	16855.3	14.8127	27084.7	0	0
chr1	36466757	9.16667	47282.5	0	0	51.5945	139376	0.508562	981.155
chr1	36466758	0.166667	49040.8	0	0	1.16667	49039.8	0.166667	49040.8
chr1	36466759	0.166667	49334.2	0	0	0.833333	49333.5	0.5	49333.8
chr1	36466760	0.166667	41407.2	0	0	1.83333	48851.5	0.166667	41407.2
chr1	36466761	2.83333	49521.8	0.166667	49524.5	0.5	49524.2	0	0
chr1	36466762	0	0	0.166667	48687.2	0.5	48686.8	3.5	48683.8
chr1	36466763	3.15164	9339.66	0	0	5.20976	4830.78	3.93905	9439.23
chr1	36466764	0.166667	44603.8	0.166667	48795.8	0.166667	48795.8	0	0
chr1	36466765	0.833333	49713.2	5.5	49708.5	0.166667	49713.8	0	0
chr1	36466766	0.833333	47211.8	0	0	16.2312	72966.4	4.16667	47208.5
chr1	36466767	0.166667	38512.2	1.16667	48664.5	0.5	48665.2	0	0
chr1	36466768	2.16667	49785.8	0.5	49787.5	0.166667	49787.8	0	0
chr1	36466769	0.166667	41741.8	0	0	1.16667	48177.2	0.678176	2760.46
chr1	36466770	1.5	49222.8	0.833333	49223.5	0.166667	49224.2	0	0
chr1	36466771	2.54182	10638	10.5	48130.8	1.83449	7906.97	0	0
chr1	36466772	0	0	2.16667	49875.5	2.5	49875.2	0.166667	49877.5
chr1	36466773	0.833333	50445.8	0.166667	50446.5	0	0	0.166667	50446.5
chr1	36466774	1.83333	49640.5	2.83333	49639.5	1.16667	49641.2	0	0
chr1	36466775	0	0	0.166667	48442.5	1.16908	7228.63	8.83333	48433.8
chr1	36466776	2.16667	50108.5	0.166667	50110.5	0.166667	50110.5	0	0
chr1	36466777	4.16667	48996.2	0	0	0.833333	48999.5	5.5	48994.8
chr1	36466778	8.16667	48304.8	3.53693	17374	0	0	6.16667	48306.8
chr1	36466779	1.16667	49023.2	0	0	5.83333	49018.5	2.29221	6543.78
chr1	36466780	2.83333	47993.5	3.5	47992.8	0	0	1.83333	47994.5
chr1	36466781	0	0	2.5	49457.2	6.16667	49453.5	0.166667	49459.5
chr1	36466782	3.5	49575.5	0.5	49578.5	0	0	0.166667	49578.8
chr1	36466783	13.5251	73111.6	1.95797	10584.1	8.16667	47750.5	0	0
chr1	36466784	0.166667	49144.2	0	0	1.83333	49142.5	0.833333	49143.5
chr1	36466785	3.5	47652.8	0	0	6.83333	47649.5	1.93275	12850.3
chr1	36466786	4.16667	44870.2	1.5	49260.8	0	0	0.833333	49261.5
chr1	36466787	4.5	49795.5	0.5	49799.5	0	0	0.5	49799.5
chr1	36466788	0.166667	48350.5	0	0	2.5	48348.2	2.16667	48348.5
chr1	36466789	1.83333	47774.2	0.833333	43679.5	0	0	1.16667	47774.8
chr1	36466790	0	0	1.5	44143.5	3.83333	49215.2	0.166667	49218.8
chr1	36466791	0.833333	48832.8	0	0	0.5	48833.2	0.5	48833.2
chr1	36466792	3.16667	48014.8	5.16667	48012.8	0	0	0.833333	48017.2
chr1	36466793	4.83333	48380.5	0.833333	48384.5	0	0	0.166667	48385.2
chr1	36466794	1.5	47940.5	0.5	47941.5	0	0	0.5	47941.5
chr1	36466795	0.166667	48624.8	0	0	1.16667	48623.8	2.40647	14935.6
chr1	36466796	3.5	48023.2	1.5	48025.2	0	0	0.5	48026.2
chr1	36466797	4.83333	48383.5	0.833333	48387.5	0	0	0.166667	48388.2
chr1	36466798	6.83333	47616.5	5.62496	14474.3	3.5	47619.8	0	0
chr1	36466799	3.5	48168.5	3.83333	48168.2	0	0	4.5	48167.5
chr1	36466800	0.5	49132.8	0	0	0.833333	49132.5	0.863542	3798.72
chr1	36466801	13.0864	4927.86	13.7512	3190.77	0	0	26.8477	10376.3
chr1	36466802	2.16667	50024.5	2.18128	8727.6	0.833333	50025.8	0	0
chr1	36466803	1.5	50195.5	5.5	50191.5	0.833333	50196.2	0	0
chr1	36466804	0	0	3.5	47104.8	0.518656	3118.59	59.0967	79105.2
chr1	36466805	0	0	0.833333	49831.2	3.16667	49828.8	2.83333	49829.2
chr1	36466806	0.166667	40088.8	0.833333	50660.8	0	0	0.166667	50661.5
chr1	36466807	1.26523	9451.33	0.166667	51051.8	0	0	0.166667	51051.8
chr1	36466808	0.833333	39459.8	4.16667	49821.8	0.166667	49825.8	0	0
chr1	36466809	5.16667	48847.5	3.16667	48849.5	4.83333	48847.8	0	0
chr1	36466810	2.44785	9891.28	2.83333	47825.2	0	0	3.16667	47824.8
chr1	36466811	2.16667	48447.8	2.16667	48447.8	0	0	1.16667	48448.8
chr1	36466812	4.83333	49660.8	0.5	39328.5	0	0	0.166667	49665.5
chr1	36466813	12.8333	48176.5	2.1152	9406.83	5.0263	23063	0	0
chr1	36466814	0	0	0.166667	48488.2	0.498213	1525.24	0.833333	48487.5
chr1	36466815	4.16667	48324.8	0.5	48328.5	0	0	0.166667	48328.8
chr1	36466816	1.5	48905.5	3.83333	48903.2	0.5	48906.5	0	0
chr1	36466817	0.166667	43960.8	0	0	2.16667	48324.8	5.5	48321.5
chr1	36466818	5.83333	49230.2	1.83333	49234.2	0	0	0.166667	49235.8
chr1	36466819	1.16667	49525.8	0.166667	49526.8	0	0	0.166667	49526.8
chr1	36466820	0	0	1.16667	48866.2	0.5	48866.8	1.16667	48866.2
chr1	36466821	0	0	0.5	48980.5	0.833333	48980.2	1.16667	44824.2
chr1	36466822	2.16667	48973.8	0.5	48975.5	0	0	0.166667	48975.8
chr1	36466823	4.42012	5063.43	2.5	47961.2	0	0	0.833333	47962.8
chr1	36466824	6.83333	47657.2	4.16667	47659.8	1.16667	47662.8	0	0
chr1	36466825	0	0	0.166667	48461.2	0.5	48460.8	1.83333	48459.5
chr1	36466826	1.83333	47741.2	0	0	2.71638	11968.5	0.606803	3862.14
chr1	36466827	0.5	49518.2	2.16667	49516.5	0.166667	49518.5	0	0
chr1	36466828	1.16667	49787.8	0.166667	49788.8	0.5	49788.5	0	0
chr1	36466829	0.166667	42961.8	0	0	0.166667	49428.5	1.73677	8442.13
chr1	36466830	1.34016	4280.2	0.5	49518.8	0	0	0.166667	49519.2
chr1	36466831	3.16667	48471.5	5.83333	48468.8	2.16667	48472.5	0	0
chr1	36466832	0	0	0.166667	48868.2	1.83836	7185.18	0.833333	48867.5
chr1	36466833	6.16667	47289.5	4.5	47291.2	1.83333	47293.8	0	0
chr1	36466834	0	0	1.16667	48916.8	4.5	48913.5	2.83333	48915.2
chr1	36466835	0.833333	49653.8	0.5	49654.2	0.833333	49653.8	0	0
chr1	36466836	0	0	0.166667	48894.5	0.645444	3712.15	1.83333	48892.8
chr1	36466837	0	0	1.5	48890.5	2.5	48889.5	2.16667	48889.8
chr1	36466838	0.5	49541.8	1.16667	49541.2	0	0	0.166667	49542.2
chr1	36466839	0.166667	49618.5	0.166667	49618.5	0	0	0.166667	49618.5
chr1	36466840	0	0	1.83333	46688.5	3.83333	46686.5	9.43761	56243.1
chr1	36466841	0.166667	48358.5	0	0	2.16667	48356.5	2.16667	48356.5
chr1	36466842	4.83333	46648.5	5.16667	46648.2	0	0	1.83333	46651.5
chr1	36466843	0.166667	46542.5	0	0	8.16667	46534.5	2.74508	16307.5
chr1	36466844	0.166667	39098.2	2.16667	45026.5	0	0	0.166667	45028.5
chr1	36466845	0.833333	39996.2	0.833333	44615.2	0	0	0.166667	44615.8
chr1	36466846	6.16667	44782.2	1.5	44786.8	0	0	0.166667	44788.2
chr1	36466847	0.166667	45082.2	0.833333	45081.5	0	0	1.16667	45081.2
chr1	36466848	1.5	44961.8	0	0	0.833333	44962.5	4.16667	44959.2
chr1	36466849	8.27782	3254.08	6.24963	1980.49	0	0	6.4988	2623.84
chr1	36466850	0	0	0.166667	44070.5	6.16667	44064.5	0.166667	44070.5
chr1	36466851	1.63441	5744.66	10.8333	41593.2	0	0	6.5	41597.5
chr1	36466852	0	0	1.5	43103.2	0.707244	4460.59	2.83333	43101.8
chr1	36466853	0.5	39666.5	0.5	43833.2	0	0	0.166667	43833.5
chr1	36466854	7.75582	19114.8	1.2521	2855.09	1.35648	4189.87	0	0
chr1	36466855	0	0	0.833333	36874.2	0.797731	2721.23	2.16667	42650.5
chr1	36466856	2.42877	3330.5	2.5322	3217.63	2.25221	1745.49	0	0
chr1	36466857	0.5	38720.5	0.5	43129.2	0	0	0.833333	43128.8
chr1	36466858	2.90827	9675.29	1.83333	42705.2	0	0	0.166667	38807.8
chr1	36466859	0.833333	38739.8	0.5	36946.5	0.5	42657.5	0	0
chr1	36466860	0.5	42056.2	0	0	0.833333	42055.8	3.16667	42053.5
chr1	36466861	6.83333	40872.2	1.16667	40877.8	2.5	40876.5	0	0
chr1	36466862	0	0	2.16667	40951.5	5.83333	40947.8	15.5	40938.2
chr1	36466863	0.166667	41848.8	0	0	1.16667	41847.8	0.5	41848.5
chr1	36466864	0.166667	41867.2	0	0	0.5	41866.8	0.166667	41867.2
chr1	36466865	0.833333	41506.8	0	0	0.5	41507.2	0.833333	41506.8
chr1	36466866	1.5	41033.8	1.83333	41033.5	1.16667	41034.2	0	0
chr1	36466867	0	0	2.83333	40567.8	0.551861	3275.94	1.83333	40568.8
chr1	36466868	6.16667	39352.5	9.83333	39348.8	0	0	5.16667	39353.5
chr1	36466869	0	0	0.5	39725.8	0.833333	39725.5	0.166667	31419.2
chr1	36466870	0.166667	39354.8	0	0	1.5	39353.5	1.07808	5919.08
chr1	36466871	0.166667	39223.8	0.833333	39223.2	0	0	0.166667	39223.8
chr1	36466872	0.833333	38222.8	0	0	3.83333	38219.8	1.12544	5734.68
chr1	36466873	9.97772	19888.1	5.66135	7498.58	3.93829	8627.61	0	0
chr1	36466874	0.5	37909.5	0	0	3.16667	37906.8	2.5	37907.5
chr1	36466875	6.33739	17066.4	3.40492	10764.6	0	0	7.5	36361.2
chr1	36466876	2.16667	36435.2	4.83333	36432.5	0.166667	36437.2	0	0
chr1	36466877	0.166667	36948.5	0.5	33516.2	0.833333	36947.8	0	0
chr1	36466878	10.1667	34842.8	6.5	34846.5	0.5	27546.5	0	0
chr1	36466879	1.16667	36395.2	1.83333	36394.5	0.5	36395.8	0	0
chr1	36466880	0	0	1.16667	35564.2	1.83333	35563.5	1.5	35563.8
chr1	36466881	6.5	36205.5	0.166667	36211.8	0	0	0.166667	36211.8
chr1	36466882	1.16667	35305.5	2.83333	35303.8	0.833333	35305.8	0	0
chr1	36466883	0.166667	32119.2	3.5	35772.2	0.166667	35775.5	0	0
chr1	36466884	0	0	0.833333	34519.8	6.5	34514.2	1.5	34519.2
chr1	36466885	1.16667	34597.5	0.5	34598.2	0.166667	34598.5	0	0
chr1	36466886	2.16667	33351.2	0	0	3.83333	33349.5	5.16667	33348.2
chr1	36466887	0.166667	34156.5	0.166667	34156.5	0	0	0.166667	34156.5
chr1	36466888	0.833333	32710.2	0	0	2.5	32708.5	1.78673	5232.16
chr1	36466889	0.5	32512.8	0.5	32512.8	0.5	32512.8	0	0
chr1	36466890	1.83333	32251.2	0.166667	32252.8	0.166667	32252.8	0	0
chr1	36466891	2.5	32396.2	0.166667	32398.5	0.166667	32398.5	0	0
chr1	36466892	2.83333	31404.2	0	0	3.5	31403.5	4.16667	31402.8
chr1	36466893	0.166667	32212.8	0.5	32212.5	0	0	0.166667	32212.8
chr1	36466894	0.166667	31327.8	0	0	0.5	31327.5	1.5	26450.5
chr1	36466895	0.5	31410.2	0.166667	31410.5	0.166667	31410.5	0	0
chr1	36466896	3.83333	30344.8	0	0	1.20983	4318.41	2.94166	13061.7
chr1	36466897	8.5	29228.5	9.8152	29173.3	0	0	3.16667	29233.8
chr1	36466898	0.5	29633.5	2.16667	29631.8	0	0	0.5	29633.5
chr1	36466899	0.833333	27127.2	1.16667	29463.2	0	0	0.5	29463.8
chr1	36466900	0.833333	28047.2	0	0	4.5	28043.5	2.83333	28045.2
chr1	36466901	1.16667	28443.2	0.166667	28444.2	0.166667	28444.2	0	0
chr1	36466902	0.5	24669.8	3.16667	28388.8	0.833333	28391.2	0	0
chr1	36466903	5.5	27598.2	0.5	27603.2	0	0	0.166667	27603.5
chr1	36466904	2.16667	27674.5	0.5	23371.8	0	0	1.16667	27675.5
chr1	36466905	4.16667	27951.2	0.166667	27955.2	0	0	0.166667	27955.2
chr1	36466906	1.1078	2381.82	9.83333	26161.2	5.83333	26165.2	0	0
chr1	36466907	0	0	0.833333	26706.5	2.93791	7714.82	0.5	26706.8
chr1	36466908	3.16667	26299.8	0.166667	26302.8	0	0	0.5	26302.5
chr1	36466909	0.833333	22621.5	0.833333	26100.5	0.833333	26100.5	0	0
chr1	36467210	0.166667	29670.8	0	0	1.16667	29669.8	1.5	29669.5
chr1	36467211	1.5	30176.8	0.833333	25945.5	0.166667	30178.2	0	0
chr1	36467212	0.166667	30541.8	0	0	0.833333	30541.2	2.16667	30539.8
chr1	36467213	3.5	31004.5	0.5	31007.5	0.166667	31007.8	0	0
chr1	36467214	0.833333	31235.5	0.5	31235.8	0.166667	31236.2	0	0
chr1	36467215	1.5	31507.5	0.5	31508.5	0.166667	31508.8	0	0
chr1	36467216	0.166667	28166.2	0	0	0.166667	31873.2	2.5	28163.8
chr1	36467217	0.166667	26304.2	0.5	33408.8	0.166667	33409.2	0	0
chr1	36467218	0.166667	34184.5	0.166667	34184.5	0.166667	34184.5	0	0
chr1	36467219	0.166667	34549.2	0	0	0.5	34548.8	6.5	34542.8
chr1	36467220	1.5	34817.8	0.166667	27428.8	0	0	0.833333	34818.5
chr1	36467221	0.166667	35642.5	0.166667	35642.5	0	0	0.166667	35642.5
chr1	36467222	0	0	1.16667	35213.2	4.16667	35210.2	0.166667	35214.2
chr1	36467223	0.5	35998.5	0	0	3.16667	35995.8	0.833333	35998.2
chr1	36467224	0.166667	35861.5	0	0	0.166667	35861.5	0.5	32620.8
chr1	36467225	5.5	35565.5	4.5	35566.5	2.83333	35568.2	0	0
chr1	36467226	0.166667	29475.8	0	0	2.5	37445.8	3.83333	37444.5
chr1	36467227	1.5	37937.2	0.5	37938.2	0.166667	37938.5	0	0
chr1	36467228	0	0	1.16667	37126.2	2.51514	7672.58	3.6061	17847.7
chr1	36467229	0.833333	39527.8	2.5	39526.2	0.166667	39528.5	0	0
chr1	36467230	1.5	39656.8	0.5	36151.5	0.166667	39658.2	0	0
chr1	36467231	0.833333	38247.5	0	0	5.83333	38242.5	4.83333	38243.5
chr1	36467232	0.833333	40656.2	0.166667	40656.8	0.166667	40656.8	0	0
chr1	36467233	1.5	40708.2	0.166667	40709.5	0.5	40709.2	0	0
chr1	36467234	0.5	40550.5	0	0	1.5	36790.2	0.70049	3477.53
chr1	36467235	0.833333	42323.8	0.166667	42324.5	0.166667	42324.5	0	0
chr1	36467236	3.5	42106.5	2.16667	42107.8	1.16667	42108.8	0	0
chr1	36467237	0	0	0.166667	43595.8	0.166667	39854.2	0.166667	43595.8
chr1	36467238	0.166667	43406.8	0	0	3.83333	43403.2	1.5	43405.5
chr1	36467239	2.16667	44396.5	0.833333	44397.8	0	0	0.166667	44398.5
chr1	36467240	0	0	0.5	44210.5	0.166667	39119.8	0.5	44210.5
chr1	36467241	0.166667	44946.5	0	0	0.166667	44946.5	0.166667	44946.5
chr1	36467242	0.833333	44497.8	0	0	2.5	44496.2	6.5	44492.2
chr1	36467243	1.16667	45134.8	0.833333	45135.2	0	0	0.166667	45135.8
chr1	36467244	0.833333	44787.5	0	0	2.5	44785.8	0.720961	2515.43
chr1	36467245	3.22219	14078.1	6.11849	23632.2	0	0	5.5	44423.8
chr1	36467246	5.5	43167.5	1.5	43171.5	0	0	1.5	43171.5
chr1	36467247	1.14527	6916.88	0.5	45303.5	0	0	0.833333	45303.2
chr1	36467248	2.16667	45701.8	3.5	45700.5	0.166667	45703.8	0	0
chr1	36467249	0	0	0.5	46283.8	2.98855	6636.51	2.83333	46281.5
chr1	36467250	2.10683	1377.83	2.48861	3800.83	7.05114	13443.5	0	0
chr1	36467251	1.16667	43023.2	0.833333	41794.5	0.166667	42082.2	0	0
chr1	36467252	1.83333	47877.5	0.5	47878.8	0.166667	47879.2	0	0
chr1	36467253	0	0	1.16667	47379.2	1.56098	7042.22	1.5	47378.8
chr1	36467254	1.5	43599.2	3.5	48243.2	0	0	0.833333	48245.8
chr1	36467255	8.16667	46928.5	6.5	46930.2	0	0	4.5	46932.2
chr1	36467256	0	0	0.5	47725.2	0.833333	43570.8	1.5	47724.2
chr1	36467257	42.0916	81798.1	67.721	96398.1	0	0	6.7041	4042.73
chr1	36467258	6.5	47689.2	1.36012	5986.81	1.83333	43614.5	0	0
chr1	36467259	7.87731	14661.9	12.3021	50123.8	14.8333	46852.5	0	0
chr1	36467260	5.17924	3380.84	8.25304	13432.8	27.1667	45845.5	0	0
chr1	36467261	0	0	1.83333	48689.8	3.83333	48687.8	1.86869	12130.1
chr1	36467262	4.83333	49639.8	3.83333	49640.8	0	0	1.5	49643.2
chr1	36467263	1.16667	45081.2	0.833333	49906.2	0	0	1.5	49905.5
chr1	36467264	2.16667	49804.8	1.16667	49805.8	0.166667	49806.8	0	0
chr1	36467265	0.5	48509.2	0	0	6.83333	48502.8	1.65127	9806.81
chr1	36467266	6.5	48715.8	4.16667	48718.2	0	0	3.83333	48718.5
chr1	36467267	2.16667	49960.2	6.5	49955.8	2.16667	49960.2	0	0
chr1	36467268	0.166667	50034.5	0	0	1.5	50033.2	6.16667	50028.5
chr1	36467269	7.69782	25396	3.75604	10266.7	0	0	2.5492	9756.12
chr1	36467270	1.5	49180.5	0	0	5.83333	49176.2	0.834753	2438.06
chr1	36467271	0.833333	48740.5	1.83333	48739.5	0	0	1.5	48739.8
chr1	36467272	0	0	0.833333	50048.2	1.83333	39268.2	1.5	50047.5
chr1	36467273	0.944138	5222.53	1.83333	48868.8	0	0	2.5	48868.2
chr1	36467274	0.833333	49478.8	20.6438	75642.3	0.166667	43391.8	0	0
chr1	36467275	2.5	47833.2	0	0	13.6858	20338.7	3.83333	47831.8
chr1	36467276	20.166	25472.1	18.1169	14391.3	0	0	8.29438	9469.47
chr1	36467277	0.5	49050.2	0.166667	49050.5	0	0	0.166667	49050.5
chr1	36467278	0.166667	48455.8	0.833333	48455.2	0	0	0.166667	48455.8
chr1	36467279	0.5	46985.5	0	0	1.16667	46984.8	4.16667	46981.8
chr1	36467280	1.5	47388.8	0.5	47389.8	0.5	47389.8	0	0
chr1	36467281	1.83333	41054.2	0	0	8.19393	8613.78	1.83333	45419.8
chr1	36467282	5.5	46711.2	2.83333	46713.8	0	0	0.833333	46715.8
chr1	36467283	1.5	46771.2	1.83333	46770.8	0	0	0.166667	46772.5
chr1	36467284	18.0863	7896.79	9.21202	8177.28	0	0	8.914	10038.9
chr1	36467285	0	0	1.16667	44978.8	4.20156	27652.3	1.5	40621.8
chr1	36467286	6.09526	33935.6	2.16667	45474.2	0.5	45475.8	0	0
